stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant,positionname,area
1562A,2024-11-06T1300,113.0048,27.9153,31,66,—,9,5,128,54,—,—,昭山,湘潭市
1564A,2024-11-06T1300,112.4876,27.9164,26,48,0.8,12,7,139,108,48,—,韶山,湘潭市
2492A,2024-11-06T1300,109.6414,28.2558,38,58,—,7,—,61,29,—,—,跃进水库,湘西土家族苗族自治州
2493A,2024-11-06T1300,109.7325,28.3169,51,61,0.8,8,—,130,57,—,—,州政府,湘西土家族苗族自治州
2494A,2024-11-06T1300,109.6958,28.2675,47,75,0.7,18,12,132,62,65,细颗粒物(PM2.5),吉首市计生局,湘西土家族苗族自治州
2432A,2024-11-06T1300,112.155,32.0197,60,115,0.8,27,12,90,40,83,颗粒物(PM10),襄城运动路,襄阳市
2433A,2024-11-06T1300,112.1392,32.0564,67,123,0.6,33,11,81,36,90,细颗粒物(PM2.5),樊城新华路,襄阳市
2434A,2024-11-06T1300,112.1825,32.1142,75,120,0.6,31,9,112,37,100,细颗粒物(PM2.5),高新管委会,襄阳市
2435A,2024-11-06T1300,112.2106,32.0903,85,112,0.8,30,12,100,38,113,细颗粒物(PM2.5),襄州航空路,襄阳市
3396A,2024-11-06T1300,112.0828,32.0067,50,106,0.7,22,12,100,45,78,颗粒物(PM10),襄城隆中路,襄阳市
3397A,2024-11-06T1300,112.1214,32.1008,45,124,0.7,26,11,89,35,87,颗粒物(PM10),高新台子湾,襄阳市
2443A,2024-11-06T1300,113.9153,30.9285,41,67,0.6,20,11,131,72,59,颗粒物(PM10),文化路,孝感市
2444A,2024-11-06T1300,113.942,30.9075,35,69,0.8,27,13,125,65,60,颗粒物(PM10),东城区,孝感市
2181A,2024-11-06T1300,112.7383,38.4519,—,—,0.6,—,20,42,21,—,—,开发区,忻州市
2182A,2024-11-06T1300,112.7003,38.4928,54,74,0.9,41,17,44,17,74,细颗粒物(PM2.5),会展中心,忻州市
3208A,2024-11-06T1300,112.7283,38.4153,30,76,0.6,37,17,52,24,63,颗粒物(PM10),市政府,忻州市
2389A,2024-11-06T1300,113.836,35.311,45,92,0.2,17,4,89,29,71,颗粒物(PM10),环保西院,新乡市
2390A,2024-11-06T1300,113.884,35.272,48,78,0.5,—,8,90,29,—,—,开发区,新乡市
2391A,2024-11-06T1300,113.883,35.303,48,70,0.4,24,4,94,32,67,细颗粒物(PM2.5),环保东院,新乡市
3054A,2024-11-06T1300,113.9194,35.2847,57,89,0.5,31,7,88,30,78,细颗粒物(PM2.5),市委党校,新乡市
3475A,2024-11-06T1300,113.9188,35.3045,68,87,0.4,22,8,87,28,92,细颗粒物(PM2.5),市政府,新乡市
3476A,2024-11-06T1300,113.9135,35.3327,48,81,0.7,20,6,94,31,67,细颗粒物(PM2.5),河师大,新乡市
3689A,2024-11-06T1300,113.9003,35.372,42,78,0.7,24,5,91,25,64,颗粒物(PM10),行政服务中心,新乡市
2352A,2024-11-06T1300,115.0861,27.9317,—,—,—,—,—,—,—,—,—,北岗,新余市
2353A,2024-11-06T1300,114.9886,27.8431,25,44,0.2,16,10,129,88,44,—,飞宇,新余市
2354A,2024-11-06T1300,114.9231,27.8246,25,51,0.4,7,14,129,92,51,颗粒物(PM10),第二水厂,新余市
2355A,2024-11-06T1300,114.9308,27.8036,19,44,0,16,11,122,83,44,—,市气象局,新余市
3206A,2024-11-06T1300,114.9149,27.807,24,52,0.3,12,14,122,88,51,颗粒物(PM10),新钢沁园村,新余市
2054A,2024-11-06T1300,114.1099,32.1059,35,58,0.6,20,7,113,38,54,颗粒物(PM10),平桥分局,信阳市
2064A,2024-11-06T1300,113.9956,32.1271,—,—,0.6,21,6,114,57,—,—,南湾水厂,信阳市
2065A,2024-11-06T1300,114.0775,32.1195,45,79,0.7,19,6,106,52,65,颗粒物(PM10),市酿酒公司,信阳市
2066A,2024-11-06T1300,114.0609,32.1399,40,57,0.6,19,7,111,52,57,细颗粒物(PM2.5),审计局,信阳市
2200A,2024-11-06T1300,122.0392,46.0656,16,16,0.3,3,2,58,28,23,—,胜华新制药厂,兴安盟
2201A,2024-11-06T1300,121.9504,46.0741,10,13,0.6,2,3,61,25,20,—,科右前旗环保局,兴安盟
3035A,2024-11-06T1300,122.0931,46.0707,20,41,0.7,4,3,61,21,41,—,北滨河,兴安盟
1077A,2024-11-06T1300,114.4704,37.0886,51,92,0.7,45,10,50,16,71,颗粒物(PM10),达活泉,邢台市
1078A,2024-11-06T1300,114.5062,37.0349,56,93,0.8,37,9,66,19,77,细颗粒物(PM2.5),邢师高专,邢台市
1079A,2024-11-06T1300,114.5237,37.0851,50,82,0.6,43,14,52,17,69,细颗粒物(PM2.5),路桥公司,邢台市
1080A,2024-11-06T1300,114.4725,37.0719,—,87,—,44,—,50,18,—,—,市环保局,邢台市
3584A,2024-11-06T1300,115.8844,39.0341,—,78,0.7,49,14,64,23,—,—,容城县环境保护局,雄安新区
3585A,2024-11-06T1300,115.8665,39.0645,35,88,0.7,46,11,55,15,69,颗粒物(PM10),河北容城中学,雄安新区
3586A,2024-11-06T1300,115.923,38.9405,32,76,0.5,29,11,76,27,63,颗粒物(PM10),安新县民政局,雄安新区
3587A,2024-11-06T1300,115.9324,38.9338,34,77,0.5,24,11,68,20,64,颗粒物(PM10),安新县电力局,雄安新区
3588A,2024-11-06T1300,116.0901,38.9816,34,80,0.4,28,8,69,27,65,颗粒物(PM10),雄县环境保护局,雄安新区
3589A,2024-11-06T1300,116.1105,39.0046,38,61,0.3,25,9,66,20,56,颗粒物(PM10),雄县国土资源局,雄安新区
1177A,2024-11-06T1300,117.179,34.2761,45,56,0.6,32,10,91,34,63,细颗粒物(PM2.5),黄河新村,徐州市
1178A,2024-11-06T1300,117.1918,34.2384,51,85,0.6,34,12,92,35,70,细颗粒物(PM2.5),淮塔,徐州市
1180A,2024-11-06T1300,117.256,34.2153,32,83,0.5,38,14,81,33,67,颗粒物(PM10),新城区,徐州市
1181A,2024-11-06T1300,117.244,34.2911,48,88,0.6,32,14,84,32,69,颗粒物(PM10),桃园路,徐州市
1182A,2024-11-06T1300,117.2933,34.2778,50,83,0.7,37,16,85,34,69,细颗粒物(PM2.5),农科院,徐州市
3005A,2024-11-06T1300,117.1814,34.29,43,56,0.7,33,11,79,30,60,细颗粒物(PM2.5),鼓楼区政府,徐州市
3006A,2024-11-06T1300,117.1694,34.1781,35,80,0.5,34,12,95,36,65,颗粒物(PM10),铜山区招生办,徐州市
3288A,2024-11-06T1300,117.4754,34.4422,44,88,0.8,—,—,96,43,—,—,大泉街道,徐州市
2396A,2024-11-06T1300,113.8276,34.0159,84,94,0.7,22,10,92,44,112,细颗粒物(PM2.5),监测站,许昌市
2398A,2024-11-06T1300,113.7906,33.9953,79,134,0.7,—,—,100,39,105,细颗粒物(PM2.5),开发区,许昌市
3134A,2024-11-06T1300,113.8172,34.0339,85,87,0.9,30,10,92,37,113,细颗粒物(PM2.5),市一中,许昌市
3337A,2024-11-06T1300,113.8614,34.0442,71,105,0.5,28,14,106,46,95,细颗粒物(PM2.5),许昌学院,许昌市
3338A,2024-11-06T1300,113.843,34.0823,70,87,0.5,20,10,103,34,94,细颗粒物(PM2.5),芙蓉广场,许昌市
3597A,2024-11-06T1300,113.8134,34.1251,61,104,0.4,20,8,99,33,83,细颗粒物(PM2.5),建安区兴业大厦,许昌市
2316A,2024-11-06T1300,118.7581,30.9454,28,36,0.5,13,7,103,44,40,—,鳌峰子站,宣城市
2317A,2024-11-06T1300,118.7385,30.9743,28,38,0.5,16,7,102,48,40,—,敬亭山子站,宣城市
2318A,2024-11-06T1300,118.7173,30.9427,25,51,0.6,14,8,102,47,51,颗粒物(PM10),开发区子站,宣城市
3470A,2024-11-06T1300,118.7724,30.9141,—,—,0.4,17,3,—,36,—,—,夏渡子站,宣城市
2554A,2024-11-06T1300,103.0475,30.02,47,74,0.4,29,7,38,15,65,细颗粒物(PM2.5),建安厂,雅安市
2555A,2024-11-06T1300,103.0111,29.9833,51,—,0.6,24,6,38,27,—,—,市政府,雅安市
2556A,2024-11-06T1300,102.9905,29.9775,37,47,0.4,22,5,38,27,53,细颗粒物(PM2.5),川农大,雅安市
3700A,2024-11-06T1300,103.0456,29.9956,45,62,—,19,6,67,62,—,—,康养中心,雅安市
1642A,2024-11-06T1300,121.2514,37.5639,7,19,0.4,3,3,71,35,23,—,开发区,烟台市
1643A,2024-11-06T1300,121.3719,37.5433,6,19,0.3,14,9,62,34,20,—,轴承厂,烟台市
1644A,2024-11-06T1300,121.3181,37.5436,9,22,0.5,15,8,64,39,22,—,西郊化工站,烟台市
1645A,2024-11-06T1300,121.4478,37.4822,7,12,0.4,3,3,74,36,24,—,莱山环保局,烟台市
1646A,2024-11-06T1300,121.2611,37.4967,17,34,0.5,21,13,71,34,34,—,福山环保局,烟台市
3057A,2024-11-06T1300,121.5992,37.4014,10,17,0.4,5,7,77,42,25,—,牟平检察院,烟台市
3366A,2024-11-06T1300,121.5206,37.4336,3,12,0.2,11,2,71,36,23,—,中国农业大学,烟台市
1926A,2024-11-06T1300,109.4131,36.6275,25,48,0.5,20,8,86,22,48,—,枣园,延安市
1927A,2024-11-06T1300,109.4761,36.6028,31,74,0.6,18,8,92,23,62,颗粒物(PM10),延大医附院,延安市
1929A,2024-11-06T1300,109.5056,36.6106,32,74,0.6,33,7,72,18,62,颗粒物(PM10),百米大道,延安市
3652A,2024-11-06T1300,109.4809,36.5786,23,62,0.7,17,7,96,24,56,颗粒物(PM10),西北局旧址,延安市
2237A,2024-11-06T1300,129.47,42.8883,94,—,0.6,11,8,66,47,124,细颗粒物(PM2.5),妇幼医院,延边朝鲜族自治州
2238A,2024-11-06T1300,129.5055,42.9108,77,82,0.5,13,5,66,53,103,细颗粒物(PM2.5),延边医院,延边朝鲜族自治州
2239A,2024-11-06T1300,129.3964,42.8881,71,—,0.6,8,3,70,55,95,细颗粒物(PM2.5),朝阳川镇医院,延边朝鲜族自治州
1215A,2024-11-06T1300,120.118,33.4022,7,27,0.6,12,6,91,40,29,—,盐城电厂,盐城市
1216A,2024-11-06T1300,120.156,33.3942,7,28,0.5,13,6,97,50,31,—,市监测站,盐城市
1218A,2024-11-06T1300,120.2144,33.38,6,27,0.6,15,5,99,60,31,—,开发区管委会,盐城市
3004A,2024-11-06T1300,120.1544,33.3663,3,17,0.5,12,6,99,54,31,—,宝龙广场,盐城市
3293A,2024-11-06T1300,120.1501,33.3367,8,16,0.6,10,7,96,53,30,—,月亮广场,盐城市
3436A,2024-11-06T1300,120.4279,33.205,3,14,0.6,7,4,102,62,32,—,大丰高级中学,盐城市
1186A,2024-11-06T1300,119.389,32.3761,14,34,0.5,14,6,98,52,34,—,邗江监测站,扬州市
2869A,2024-11-06T1300,119.447,32.4155,14,27,0.7,10,5,99,50,31,—,五台山医院,扬州市
3164A,2024-11-06T1300,119.4686,32.3942,12,—,0.3,12,5,94,45,30,—,广陵建设局,扬州市
3195A,2024-11-06T1300,119.3633,32.3972,15,31,0.4,17,3,95,50,31,—,市体育局,扬州市
3294A,2024-11-06T1300,119.5653,32.4222,7,13,0.4,11,6,—,51,—,—,引江管理处,扬州市
1699A,2024-11-06T1300,111.9797,21.8593,37,—,0.7,12,9,145,115,53,细颗粒物(PM2.5),鸳鸯湖,阳江市
1701A,2024-11-06T1300,111.9491,21.8658,26,40,0.5,8,6,130,104,41,—,马南垌,阳江市
3317A,2024-11-06T1300,111.9765,21.8947,24,48,0.4,10,9,133,110,48,—,两阳中学,阳江市
3453A,2024-11-06T1300,112.0125,21.8749,35,51,0.6,13,11,150,114,51,颗粒物(PM10),阳东陶然,阳江市
1738A,2024-11-06T1300,113.5758,37.8572,25,78,1.2,—,21,41,17,—,—,市中心,阳泉市
1739A,2024-11-06T1300,113.4894,37.8731,21,46,1.0,49,16,57,18,46,—,赛鱼,阳泉市
1740A,2024-11-06T1300,113.5819,37.8486,24,80,1.0,62,22,36,14,65,颗粒物(PM10),南庄,阳泉市
1742A,2024-11-06T1300,113.5614,37.8703,48,86,1.0,54,—,43,15,—,—,平坦,阳泉市
1743A,2024-11-06T1300,113.5158,37.8392,44,75,0.8,39,19,68,52,63,颗粒物(PM10),大阳泉,阳泉市
3619A,2024-11-06T1300,113.617,37.8571,53,85,1.3,55,43,35,13,73,细颗粒物(PM2.5),龙柱,阳泉市
2252A,2024-11-06T1300,128.5159,47.4311,3,11,0.3,4,2,47,38,15,—,环保局,伊春市
2253A,2024-11-06T1300,128.9102,47.7412,18,23,0.4,4,6,48,39,26,—,电力嘉园,伊春市
2254A,2024-11-06T1300,129.5029,48.471,7,—,0.1,6,6,10,34,10,—,汤旺河国家公园,伊春市
3342A,2024-11-06T1300,128.4741,47.4346,17,—,0.4,2,3,53,40,25,—,中心小学,伊春市
3343A,2024-11-06T1300,128.6871,47.7369,15,25,0.3,5,4,—,41,—,—,检察院,伊春市
3344A,2024-11-06T1300,128.8431,47.8474,8,9,0.6,5,3,—,39,—,—,双子河社区,伊春市
3480A,2024-11-06T1300,129.1368,47.6417,3,12,0.5,7,2,54,44,17,—,美溪镇,伊春市
2703A,2024-11-06T1300,81.2815,43.9404,49,107,0.7,—,11,—,3,—,—,市环保局,伊犁哈萨克自治州
2704A,2024-11-06T1300,81.2996,43.9174,43,72,0.7,26,10,36,12,61,颗粒物(PM10),新政府片区,伊犁哈萨克自治州
2705A,2024-11-06T1300,81.3364,43.941,47,87,0.6,19,13,46,14,69,颗粒物(PM10),第二水厂,伊犁哈萨克自治州
1882A,2024-11-06T1300,104.563,28.793,48,69,0.7,17,6,32,10,67,细颗粒物(PM2.5),石马中学,宜宾市
1883A,2024-11-06T1300,104.6201,28.7728,50,72,0.7,33,8,21,15,69,细颗粒物(PM2.5),市委,宜宾市
1884A,2024-11-06T1300,104.6055,28.793,55,77,0.7,38,10,14,12,75,细颗粒物(PM2.5),宜宾四中,宜宾市
1885A,2024-11-06T1300,104.639,28.7562,51,65,0.7,38,8,25,21,70,细颗粒物(PM2.5),市政府,宜宾市
1886A,2024-11-06T1300,104.5742,28.7199,50,73,0.8,25,11,31,15,69,细颗粒物(PM2.5),黄金嘴,宜宾市
3728A,2024-11-06T1300,104.68,28.8071,39,52,0.7,13,8,56,24,55,细颗粒物(PM2.5),白酒学院,宜宾市
1840A,2024-11-06T1300,111.2992,30.6981,46,85,0.7,26,6,111,53,68,颗粒物(PM10),白龙岗,宜昌市
1841A,2024-11-06T1300,111.3549,30.6465,41,65,0.6,26,7,113,38,58,"颗粒物(PM10),细颗粒物(PM2.5)",伍家岗,宜昌市
1842A,2024-11-06T1300,111.2628,30.6961,46,73,0.6,28,8,119,56,64,细颗粒物(PM2.5),点军区,宜昌市
1843A,2024-11-06T1300,111.3275,30.7819,41,83,0.5,23,10,116,58,67,颗粒物(PM10),夷陵区,宜昌市
3546A,2024-11-06T1300,111.4606,30.552,42,90,0.7,29,13,116,72,70,颗粒物(PM10),猇亭区张家湾站,宜昌市
3653A,2024-11-06T1300,111.3119,30.7273,48,75,0.5,38,7,113,64,67,细颗粒物(PM2.5),云深路,宜昌市
2371A,2024-11-06T1300,114.3408,27.8064,—,—,—,—,—,—,—,—,—,槟榔水业,宜春市
2373A,2024-11-06T1300,114.3956,27.7844,17,44,0.6,7,6,129,—,44,—,市石油公司,宜春市
2374A,2024-11-06T1300,114.3703,27.7914,15,41,0.8,8,12,122,72,41,—,市气象局,宜春市
2375A,2024-11-06T1300,114.4013,27.8074,18,45,0.7,10,10,122,73,45,—,市广电局,宜春市
3151A,2024-11-06T1300,114.375,27.8097,12,35,0.7,10,—,135,87,—,—,宜春学院北校区,宜春市
3415A,2024-11-06T1300,114.4519,28.0828,17,56,0.6,10,8,130,57,53,颗粒物(PM10),万载县环保局,宜春市
2467A,2024-11-06T1300,112.4067,28.6428,72,83,0.7,14,11,128,62,97,细颗粒物(PM2.5),甘溪港,益阳市
2468A,2024-11-06T1300,112.3458,28.5808,57,83,1.1,20,7,139,—,78,细颗粒物(PM2.5),市环保局,益阳市
2469A,2024-11-06T1300,112.3437,28.5531,72,81,0.7,11,6,151,84,97,细颗粒物(PM2.5),市特殊教育学校,益阳市
2470A,2024-11-06T1300,112.3347,28.6047,47,68,0.6,20,6,140,74,65,细颗粒物(PM2.5),资阳区政务中心,益阳市
2471A,2024-11-06T1300,112.3744,28.5819,85,98,0.7,17,6,144,82,113,细颗粒物(PM2.5),赫山环保分局,益阳市
1484A,2024-11-06T1300,105.9512,38.6016,—,—,—,—,—,—,—,—,—,贺兰山马莲口,银川市
1488A,2024-11-06T1300,106.2328,38.4975,41,95,1.4,42,87,58,22,73,颗粒物(PM10),贺兰山东路,银川市
1489A,2024-11-06T1300,106.1358,38.5036,46,74,1.0,29,75,69,29,64,细颗粒物(PM2.5),学院路,银川市
2924A,2024-11-06T1300,106.2266,38.4418,41,113,1.1,58,17,60,23,82,颗粒物(PM10),水乡路,银川市
2925A,2024-11-06T1300,106.2757,38.4842,54,75,0.2,60,26,50,23,74,细颗粒物(PM2.5),上海东路,银川市
2926A,2024-11-06T1300,106.1015,38.497,40,69,0.9,24,55,69,32,60,颗粒物(PM10),文昌北街,银川市
3523A,2024-11-06T1300,106.5105,38.3856,62,87,0.6,26,23,104,38,84,细颗粒物(PM2.5),滨河新区,银川市
2357A,2024-11-06T1300,116.9822,28.1136,—,—,—,—,—,—,—,—,—,龙虎山,鹰潭市
2358A,2024-11-06T1300,117.0564,28.2642,17,46,0.4,10,25,138,85,46,—,新监测站,鹰潭市
2359A,2024-11-06T1300,117.0311,28.2475,16,42,0.3,8,24,133,87,42,—,财苑宾馆,鹰潭市
2360A,2024-11-06T1300,117.0222,28.2264,15,49,0.4,6,24,135,92,49,—,体育馆,鹰潭市
2361A,2024-11-06T1300,117.0017,28.2131,24,46,0.3,11,22,134,88,46,—,三川水表,鹰潭市
1597A,2024-11-06T1300,122.2703,40.7094,11,13,0.5,18,6,58,28,19,—,大庆路,营口市
1598A,2024-11-06T1300,122.2150,40.6511,7,24,0.6,22,8,62,33,24,—,镜湖西路,营口市
1599A,2024-11-06T1300,122.1658,40.6789,8,22,0.4,16,5,58,32,22,—,西炮台,营口市
3379A,2024-11-06T1300,122.1139,40.2278,—,—,1.0,—,14,55,31,—,—,鲅鱼圈市民活动中心,营口市
3866A,2024-11-06T1300,122.2469,40.66302,20,30,0.7,22,6,58,29,30,—,三高中,营口市
4006A,2024-11-06T1300,122.3622,40.6762,19,39,0.9,28,13,58,32,39,—,老边实验小学,营口市
2477A,2024-11-06T1300,111.6217,26.2081,51,94,0.7,12,10,138,90,72,颗粒物(PM10),零陵南津渡,永州市
2478A,2024-11-06T1300,111.6156,26.4214,50,73,0.7,11,8,138,107,69,细颗粒物(PM2.5),市环境监测站,永州市
2479A,2024-11-06T1300,111.6236,26.2331,52,77,0.8,12,9,145,103,72,细颗粒物(PM2.5),零陵区环保局,永州市
2480A,2024-11-06T1300,111.5992,26.4364,47,68,0.8,16,10,148,118,65,细颗粒物(PM2.5),永州市环保局,永州市
2481A,2024-11-06T1300,111.5989,26.4519,48,74,0.8,14,12,143,106,67,细颗粒物(PM2.5),冷水滩区环保局,永州市
2638A,2024-11-06T1300,109.7414,38.3344,—,—,—,—,—,—,—,—,—,红石峡森林公园,榆林市
2639A,2024-11-06T1300,109.7456,38.2911,23,35,0.7,30,10,51,18,35,—,世纪广场,榆林市
2640A,2024-11-06T1300,109.7289,38.2839,21,41,0.6,24,11,80,35,41,—,实验中学,榆林市
2641A,2024-11-06T1300,109.7336,38.2478,23,30,0.7,22,10,78,35,33,—,环保监测大楼,榆林市
2509A,2024-11-06T1300,110.1106,22.7019,38,50,0.7,8,2,124,78,54,细颗粒物(PM2.5),寒山水库,玉林市
2510A,2024-11-06T1300,110.1675,22.6411,43,67,0.6,14,4,138,99,60,细颗粒物(PM2.5),市监测站,玉林市
2511A,2024-11-06T1300,110.1433,22.6164,48,72,0.5,12,2,142,97,67,细颗粒物(PM2.5),南江一中,玉林市
3532A,2024-11-06T1300,110.1945,22.6831,54,59,0.6,14,6,144,107,74,细颗粒物(PM2.5),玉林师范学院东校区,玉林市
3533A,2024-11-06T1300,110.0527,22.5893,34,53,0.6,10,7,140,105,52,颗粒物(PM10),福绵环保局,玉林市
2675A,2024-11-06T1300,97,33.0014,14,26,1.0,11,10,71,56,26,—,玉树县结古镇,玉树藏族自治州
1715A,2024-11-06T1300,102.575,24.3711,34,45,0.9,23,11,56,38,49,—,东风水库,玉溪市
2882A,2024-11-06T1300,102.5389,24.3703,29,44,0.7,22,10,68,27,44,—,玉溪一中,玉溪市
2883A,2024-11-06T1300,102.5381,24.3389,38,48,0.9,25,8,60,32,54,细颗粒物(PM2.5),文体中心,玉溪市
1847A,2024-11-06T1300,113.1094,29.3578,34,64,0.7,26,10,147,75,57,颗粒物(PM10),南湖风景区,岳阳市
1848A,2024-11-06T1300,113.1493,29.4251,42,70,0.6,35,22,129,60,60,颗粒物(PM10),城陵矶,岳阳市
1849A,2024-11-06T1300,113.1497,29.3575,38,70,0.6,22,11,150,72,60,颗粒物(PM10),开发区,岳阳市
1850A,2024-11-06T1300,113.2621,29.4758,30,55,0.4,14,6,139,75,53,颗粒物(PM10),云溪区,岳阳市
1851A,2024-11-06T1300,112.9943,29.4402,46,72,0.6,15,9,136,68,64,细颗粒物(PM2.5),君山区,岳阳市
1852A,2024-11-06T1300,113.2117,29.355,17,46,0.7,18,11,165,85,57,臭氧1小时,金凤水库,岳阳市
1712A,2024-11-06T1300,112.0392,22.9169,37,53,0.6,9,10,134,94,53,细颗粒物(PM2.5),新市府,云浮市
1714A,2024-11-06T1300,112.0539,22.9539,34,54,0.7,8,9,139,109,52,颗粒物(PM10),牧羊,云浮市
3628A,2024-11-06T1300,112.0336,22.9374,35,53,0.6,10,12,140,106,52,颗粒物(PM10),文笔,云浮市
2175A,2024-11-06T1300,110.9956,35.0147,62,108,1.1,19,17,83,37,84,细颗粒物(PM2.5),运城中学,运城市
2178A,2024-11-06T1300,110.9686,35.0303,51,106,0.9,23,14,89,40,78,颗粒物(PM10),地区技校,运城市
2179A,2024-11-06T1300,111.0414,35.1147,43,90,0.6,15,14,102,48,70,颗粒物(PM10),空港新区,运城市
3667A,2024-11-06T1300,111.0283,35.0547,48,103,0.7,—,15,—,33,—,—,水利职院,运城市
3670A,2024-11-06T1300,111.0522,35.0439,64,96,0.9,19,13,91,43,87,细颗粒物(PM2.5),禹都公园,运城市
1637A,2024-11-06T1300,117.558,34.8438,31,58,0.9,28,9,87,44,54,颗粒物(PM10),市中区政府,枣庄市
1638A,2024-11-06T1300,117.2852,34.7837,33,63,0.4,21,7,93,42,57,颗粒物(PM10),薛城环保局,枣庄市
1639A,2024-11-06T1300,117.5852,34.7745,25,56,0.6,30,10,85,41,53,颗粒物(PM10),峄城区政府,枣庄市
1640A,2024-11-06T1300,117.7276,34.5578,29,56,0.7,24,9,98,40,53,颗粒物(PM10),台儿庄区环保局,枣庄市
1641A,2024-11-06T1300,117.4518,35.0992,17,31,0.4,19,6,98,57,31,—,山亭区环保局,枣庄市
3364A,2024-11-06T1300,117.3152,34.8103,27,51,0.3,23,4,95,52,51,颗粒物(PM10),市环保局,枣庄市
1680A,2024-11-06T1300,110.3539,21.2706,31,56,0.8,13,18,124,94,53,颗粒物(PM10),湛江影剧院,湛江市
1681A,2024-11-06T1300,110.3928,21.2228,34,58,0.6,10,9,122,92,54,颗粒物(PM10),市环境监测站,湛江市
1682A,2024-11-06T1300,110.4019,21.1997,31,35,0.7,12,13,119,93,45,—,环保局宿舍,湛江市
1683A,2024-11-06T1300,110.4111,21.2028,33,46,0.7,11,12,121,95,48,—,霞山游泳场,湛江市
1684A,2024-11-06T1300,110.3316,21.2679,38,51,0.8,9,16,120,83,54,细颗粒物(PM2.5),麻章区环保局,湛江市
1685A,2024-11-06T1300,110.4558,21.2567,32,48,0.7,10,17,121,94,48,—,坡头区环保局,湛江市
1858A,2024-11-06T1300,110.5319,29.1217,56,76,0.2,16,9,146,71,77,细颗粒物(PM2.5),永定新区,张家界市
1859A,2024-11-06T1300,110.4697,29.1242,51,77,0.5,17,7,122,54,70,细颗粒物(PM2.5),电业局,张家界市
1860A,2024-11-06T1300,110.5594,29.3547,55,82,0.3,9,7,139,71,75,细颗粒物(PM2.5),未央路,张家界市
1861A,2024-11-06T1300,110.4417,29.315,32,40,0.7,17,8,137,117,46,—,袁家界,张家界市
1057A,2024-11-06T1300,114.8883,40.8336,6,23,0.3,15,3,69,47,23,—,人民公园,张家口市
1059A,2024-11-06T1300,114.8687,40.8042,8,26,0.4,18,4,59,45,26,—,五金库,张家口市
1060A,2024-11-06T1300,114.8902,40.762,6,25,0.2,—,5,63,45,—,—,世纪豪园,张家口市
1061A,2024-11-06T1300,114.8916,40.8661,3,26,0.6,10,7,77,53,26,—,北泵房,张家口市
3131A,2024-11-06T1300,114.879,40.7993,7,25,0.3,12,4,60,46,25,—,烟厂,张家口市
3323A,2024-11-06T1300,115.2773,40.9724,3,—,0.0,7,5,89,49,28,—,青少年活动中心,张家口市
2654A,2024-11-06T1300,100.4698,38.9524,24,85,0.5,13,12,64,35,68,颗粒物(PM10),润泉湖,张掖市
2655A,2024-11-06T1300,100.4154,38.9422,12,104,0.4,18,13,63,35,77,颗粒物(PM10),区工会,张掖市
2075A,2024-11-06T1300,117.6336,24.4674,—,—,—,—,—,—,—,—,—,九湖,漳州市
2920A,2024-11-06T1300,117.7116,24.506,27,49,0.5,9,3,111,73,49,—,蓝田镇,漳州市
3216A,2024-11-06T1300,114.6622,24.5183,27,46,0.5,7,2,108,77,46,—,漳州党校,漳州市
3530A,2024-11-06T1300,117.6296,24.5314,24,30,0.4,6,2,109,57,35,—,西洋坪路,漳州市
2596A,2024-11-06T1300,103.7667,27.3736,28,43,0.5,16,6,46,29,43,—,监测站,昭通市
2597A,2024-11-06T1300,103.7225,27.3361,24,38,0.7,19,9,43,27,38,—,环保局,昭通市
1397A,2024-11-06T1300,112.4267,23.0706,35,55,0.5,16,13,155,110,53,颗粒物(PM10),睦岗子站,肇庆市
1398A,2024-11-06T1300,112.4645,23.0475,32,45,0.6,10,9,151,122,48,—,城中子站,肇庆市
1399A,2024-11-06T1300,112.5544,23.1522,34,47,0.6,13,7,150,113,49,—,坑口子站,肇庆市
1400A,2024-11-06T1300,112.4753,23.1,34,53,0.7,15,7,150,—,52,颗粒物(PM10),七星岩子站,肇庆市
3313A,2024-11-06T1300,112.4575,23.0166,33,48,0.7,12,5,158,125,50,—,高要湖西,肇庆市
3451A,2024-11-06T1300,112.5617,23.2083,35,45,0.7,10,9,152,124,50,—,鼎湖凤凰,肇庆市
1203A,2024-11-06T1300,119.6707,32.1875,14,28,0.3,14,5,98,59,31,—,新区办事处,镇江市
1204A,2024-11-06T1300,119.4974,32.1968,17,30,0.3,13,7,97,53,31,—,职教中心,镇江市
1205A,2024-11-06T1300,119.4303,32.1328,17,34,0.4,13,8,92,55,34,—,丹徒区监测站,镇江市
2870A,2024-11-06T1300,119.4424,32.1873,16,—,0.3,15,—,103,49,—,—,市疾控中心,镇江市
3287A,2024-11-06T1300,119.3842,32.1976,18,32,0.2,11,6,102,56,32,—,富润路1号,镇江市
1316A,2024-11-06T1300,113.69031,34.76122,64,85,0.5,19,7,97,38,87,细颗粒物(PM2.5),烟厂,郑州市
1317A,2024-11-06T1300,113.65724,34.77134,68,81,0.7,24,9,98,36,92,细颗粒物(PM2.5),郑纺机,郑州市
1318A,2024-11-06T1300,113.67526,34.80246,61,88,0.6,20,8,102,33,83,细颗粒物(PM2.5),银行学校,郑州市
