area,positionname,stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
昆明市,龙泉镇,1452A,2024-11-06T1400,102.7252,25.0902,29,53,0.7,19,7,79,50,52,颗粒物(PM10)
昆明市,东风东路,1453A,2024-11-06T1400,102.7266,25.0375,34,47,0.7,17,7,76,57,49,—
昆明市,金鼎山,1454A,2024-11-06T1400,102.6742,25.0669,30,53,0.6,—,—,89,56,—,—
昆明市,碧鸡广场,1455A,2024-11-06T1400,102.6644,25.0401,30,39,0.5,16,4,86,57,43,—
昆明市,官渡区博物馆,3179A,2024-11-06T1400,102.7494,25.0119,33,54,0.5,13,6,88,59,52,颗粒物(PM10)
昆明市,青年创业园,3375A,2024-11-06T1400,102.8017,24.8336,28,34,0.5,8,4,90,65,40,—
昆明市,昆明学院,3550A,2024-11-06T1400,102.7997,24.9786,28,40,0.5,16,6,92,70,40,—
昆明市,晋宁区生态环境分局,3551A,2024-11-06T1400,102.5967,24.6736,29,—,0.7,7,2,93,69,42,—
昆明市,云天化总部,3552A,2024-11-06T1400,102.6678,24.9856,29,38,0.4,8,4,99,66,42,—
拉萨市,八廓街,1456A,2024-11-06T1400,91.1319,29.6514,—,—,—,—,—,—,79,—,—
拉萨市,市环保局,1457A,2024-11-06T1400,91.1221,29.6747,13,28,0.2,14,7,106,77,34,—
拉萨市,区监测站,1458A,2024-11-06T1400,91.0874,29.6475,7,12,0.4,11,5,98,71,31,—
拉萨市,西藏大学,1459A,2024-11-06T1400,91.1774,29.6541,7,8,0.6,5,2,108,76,34,—
拉萨市,区辐射站,1460A,2024-11-06T1400,90.9798,29.6588,7,11,0.3,13,8,93,79,30,—
拉萨市,拉萨火车站,1461A,2024-11-06T1400,91.0834,29.6292,3,11,0.4,11,5,93,73,30,—
来宾市,来宾技工学校,2520A,2024-11-06T1400,109.2203,23.7256,49,74,0.8,13,6,164,134,68,细颗粒物(PM2.5)
来宾市,兴宾区政府,3535A,2024-11-06T1400,109.1781,23.7297,49,74,0.9,11,6,165,136,68,细颗粒物(PM2.5)
来宾市,中南小学,4002A,2024-11-06T1400,109.2416,23.7461,49,74,0.8,8,3,164,128,68,细颗粒物(PM2.5)
兰州市,兰炼宾馆,1476A,2024-11-06T1400,103.631,36.1031,50,92,1.2,53,23,78,32,71,颗粒物(PM10)
兰州市,榆中兰大校区,1477A,2024-11-06T1400,104.1373,35.9454,—,—,—,—,—,—,—,—,—
兰州市,生物制品所,1478A,2024-11-06T1400,103.8412,36.0726,37,61,1.0,40,28,69,25,56,颗粒物(PM10)
兰州市,铁路设计院,1479A,2024-11-06T1400,103.831,36.0464,51,84,1.1,41,21,63,22,70,细颗粒物(PM2.5)
兰州市,教育港,3186A,2024-11-06T1400,103.7158,36.1058,50,84,1.0,41,18,56,22,69,细颗粒物(PM2.5)
兰州市,百合公园,3241A,2024-11-06T1400,103.7439,36.0842,24,66,0.9,44,20,63,24,58,颗粒物(PM10)
兰州市,和平,3242A,2024-11-06T1400,103.9611,35.998,—,—,—,19,—,98,43,—,—
兰州新区,新区管委会,3245A,2024-11-06T1400,103.6633,36.533,31,58,0.6,17,23,101,49,54,颗粒物(PM10)
兰州新区,舟曲中学,3246A,2024-11-06T1400,103.6975,36.4789,44,81,0.6,17,24,99,41,66,颗粒物(PM10)
廊坊市,药材公司,1067A,2024-11-06T1400,116.6708,39.5111,58,94,0.7,70,7,32,16,79,细颗粒物(PM2.5)
廊坊市,开发区,1068A,2024-11-06T1400,116.7214,39.5589,51,85,0.5,59,7,36,13,70,细颗粒物(PM2.5)
廊坊市,北华航天学院,1070A,2024-11-06T1400,116.7244,39.5269,49,78,0.6,56,8,40,17,68,细颗粒物(PM2.5)
廊坊市,河北工业大学,2919A,2024-11-06T1400,116.7022,39.5453,53,73,0.5,55,8,40,17,73,细颗粒物(PM2.5)
乐山市,花湖湾,2535A,2024-11-06T1400,103.7723,29.5462,45,55,0.7,18,5,53,35,63,细颗粒物(PM2.5)
乐山市,牛耳桥,2536A,2024-11-06T1400,103.7627,29.5844,58,60,—,—,5,58,29,—,—
乐山市,市第三水厂,2537A,2024-11-06T1400,103.7508,29.6006,48,62,0.6,17,6,67,38,67,细颗粒物(PM2.5)
乐山市,市监测站,2538A,2024-11-06T1400,103.7571,29.5664,45,53,0.7,17,6,60,35,63,细颗粒物(PM2.5)
乐山市,理工大学,3361A,2024-11-06T1400,103.7311,29.5628,56,64,0.7,18,6,63,33,77,细颗粒物(PM2.5)
丽江市,西南郊,2598A,2024-11-06T1400,100.2143,26.8576,21,21,1.0,5,8,84,55,30,—
丽江市,丽江古城,2599A,2024-11-06T1400,100.2497,26.8802,9,22,0.5,8,10,75,57,24,—
丽江市,市中心,2600A,2024-11-06T1400,100.2203,26.8906,15,19,0.6,7,9,78,57,25,—
丽水市,监测站大楼,1267A,2024-11-06T1400,119.914,28.4514,6,34,0.1,11,1,119,64,38,—
丽水市,莲都小学,1268A,2024-11-06T1400,119.93,28.4586,10,28,0.3,15,6,122,63,39,—
丽水市,余庄前,1269A,2024-11-06T1400,119.879,28.4231,17,23,0.3,11,7,128,65,40,—
连云港市,市环境监测站,1173A,2024-11-06T1400,119.176,34.5885,3,27,0.2,11,8,99,52,31,—
连云港市,德源药业,3000A,2024-11-06T1400,119.3581,34.6972,—,—,—,—,—,—,33,—,—
连云港市,新城一中,3007A,2024-11-06T1400,119.178,34.844,16,52,1.5,28,17,87,44,51,颗粒物(PM10)
连云港市,胡沟管理处,3008A,2024-11-06T1400,119.3608,34.7519,3,19,0.2,10,10,96,58,30,—
连云港市,矿山设计院,3009A,2024-11-06T1400,119.1478,34.5911,7,31,0.5,18,7,94,48,31,—
连云港市,工贸学校,3434A,2024-11-06T1400,119.2413,34.6539,10,22,0.3,11,8,100,54,32,—
连云港市,连云街道,3664A,2024-11-06T1400,119.4172,34.7341,13,22,0.3,10,7,96,64,30,—
凉山彝族自治州,青龙寺,2571A,2024-11-06T1400,102.3431,27.8099,8,18,0.8,5,10,73,29,23,—
凉山彝族自治州,邛海宾馆,2572A,2024-11-06T1400,102.2721,27.8415,28,40,1.1,10,12,60,22,40,—
凉山彝族自治州,西昌市政府,2573A,2024-11-06T1400,102.2625,27.898,24,35,1.0,8,8,69,25,35,—
凉山彝族自治州,凉山州政府,2574A,2024-11-06T1400,102.2685,27.8851,30,51,0.7,8,9,67,28,51,颗粒物(PM10)
凉山彝族自治州,长安,2575A,2024-11-06T1400,102.237,27.8914,29,56,0.9,15,15,60,22,53,颗粒物(PM10)
辽阳市,宏伟区,2212A,2024-11-06T1400,123.2,41.1953,19,28,0.3,10,9,59,33,28,—
辽阳市,新华园,2213A,2024-11-06T1400,123.1683,41.2495,17,—,0.4,12,8,56,32,25,—
辽阳市,滨河路,2214A,2024-11-06T1400,123.2354,41.2639,14,48,0.3,11,18,56,29,48,—
辽阳市,铁西工业园,2215A,2024-11-06T1400,123.149,41.2991,17,20,0.5,12,15,52,27,25,—
辽源市,环保局,2227A,2024-11-06T1400,125.1358,42.8845,11,31,0.4,7,6,66,41,31,—
辽源市,银鹰制药,3239A,2024-11-06T1400,125.0764,42.9078,7,8,0.4,8,6,65,43,21,—
聊城市,区政府,1625A,2024-11-06T1400,115.9848,36.4372,20,50,0.7,17,12,83,48,50,—
聊城市,聊大东校,2878A,2024-11-06T1400,116.0072,36.4343,31,46,0.6,19,11,88,50,46,—
聊城市,监控中心,3200A,2024-11-06T1400,115.9819,36.4978,24,42,0.5,22,12,86,46,42,—
聊城市,九州社区,3513A,2024-11-06T1400,116.0445,36.4361,9,46,0.6,24,9,87,46,46,—
聊城市,星美广场,4018A,2024-11-06T1400,116.0567,36.4608,17,53,0.5,18,10,94,55,52,颗粒物(PM10)
林芝市,林芝监测站,2632A,2024-11-06T1400,94.3681,29.6376,3,14,0.3,4,7,79,71,25,—
林芝市,林芝人民医院,2633A,2024-11-06T1400,94.3616,29.6616,3,8,0.4,2,6,80,69,25,—
临沧市,市环保局,2603A,2024-11-06T1400,100.0781,23.8982,24,27,0.7,12,8,56,29,35,—
临沧市,市气象局,2604A,2024-11-06T1400,100.0894,23.8822,27,—,0.6,9,8,60,27,39,—
临汾市,临钢医院,1733A,2024-11-06T1400,111.5531,36.0783,44,79,0.9,29,14,104,36,65,颗粒物(PM10)
临汾市,技工学校,1734A,2024-11-06T1400,111.5028,36.0714,44,66,0.9,25,15,108,44,62,细颗粒物(PM2.5)
临汾市,市委,1736A,2024-11-06T1400,111.5018,36.0855,43,70,0.9,25,17,110,47,60,"颗粒物(PM10),细颗粒物(PM2.5)"
临汾市,唐尧大酒店,3018A,2024-11-06T1400,111.505,36.1014,41,70,0.9,27,15,108,44,60,颗粒物(PM10)
临汾市,城南,3668A,2024-11-06T1400,111.5036,36.0414,45,74,0.9,32,15,110,40,63,细颗粒物(PM2.5)
临夏回族自治州,环保局,2667A,2024-11-06T1400,103.2069,35.5993,8,47,0.5,12,9,86,32,47,—
临夏回族自治州,建设大厦,2668A,2024-11-06T1400,103.2417,35.6057,17,30,0.3,6,8,96,41,30,—
临沂市,沂河小区,1618A,2024-11-06T1400,118.3429,35.0532,27,44,—,22,8,84,50,—,—
临沂市,鲁南制药厂,1619A,2024-11-06T1400,118.295,35.0583,21,34,0.6,26,5,80,45,34,—
临沂市,新光毛纺厂,1620A,2024-11-06T1400,118.2794,34.9976,20,24,0.6,24,8,90,51,29,—
临沂市,河东保险公司,1621A,2024-11-06T1400,118.3956,35.0888,14,34,0.6,20,5,87,45,34,—
临沂市,十里堡居委,3370A,2024-11-06T1400,118.3564,35.0215,12,22,0.3,19,6,91,47,29,—
临沂市,南坊新区,3496A,2024-11-06T1400,118.3604,35.1084,22,36,0.6,30,5,87,51,36,—
临沂市,皇山花园小区,3860A,2024-11-06T1400,118.3920,35.0300,17,29,0.3,20,4,85,42,29,—
柳州市,柳东小学,1870A,2024-11-06T1400,109.4856,24.3895,46,58,0.5,7,9,143,132,64,细颗粒物(PM2.5)
柳州市,环保监测站,1871A,2024-11-06T1400,109.4157,24.3277,48,60,0.7,10,10,144,129,67,细颗粒物(PM2.5)
柳州市,河西水厂,1872A,2024-11-06T1400,109.389,24.341,45,65,1.0,9,9,144,124,63,细颗粒物(PM2.5)
柳州市,市四中,1873A,2024-11-06T1400,109.4311,24.2921,41,79,0.7,9,9,150,139,65,颗粒物(PM10)
柳州市,市九中,1874A,2024-11-06T1400,109.4006,24.3631,59,61,0.8,7,7,146,118,80,细颗粒物(PM2.5)
柳州市,古亭山,1875A,2024-11-06T1400,109.4958,24.3134,40,80,1.0,15,11,149,142,65,颗粒物(PM10)
柳州市,市二中,3402A,2024-11-06T1400,109.5422,24.3996,38,71,0.8,14,10,144,130,61,颗粒物(PM10)
六安市,监测大楼,2307A,2024-11-06T1400,116.5079,31.737,28,53,0.6,24,8,104,68,52,颗粒物(PM10)
六安市,皖西学院,2308A,2024-11-06T1400,116.4738,31.7643,26,79,0.7,22,8,108,61,65,颗粒物(PM10)
六安市,朝阳厂,2309A,2024-11-06T1400,116.4996,31.7905,36,65,0.6,23,6,106,57,58,颗粒物(PM10)
六安市,开发区,2310A,2024-11-06T1400,116.5567,31.7886,34,66,0.5,20,7,110,56,58,颗粒物(PM10)
六盘水市,窑上,2576A,2024-11-06T1400,104.8,26.5892,33,43,0.6,8,5,69,58,48,—
六盘水市,黄土坡,2577A,2024-11-06T1400,104.83,26.5917,30,46,0.7,14,—,72,64,—,—
六盘水市,水钢,2578A,2024-11-06T1400,104.89,26.5939,46,69,0.5,10,3,82,71,64,细颗粒物(PM2.5)
六盘水市,民中,2579A,2024-11-06T1400,104.8475,26.5894,31,38,0.6,12,7,75,65,45,—
六盘水市,双水,2580A,2024-11-06T1400,104.9544,26.5506,26,34,0.4,10,6,83,74,38,—
龙岩市,龙岩师专,2335A,2024-11-06T1400,117.0189,25.1181,—,—,—,—,—,—,—,—,—
龙岩市,龙岩市监测站,2336A,2024-11-06T1400,117.0217,25.1033,19,32,0.4,8,2,110,98,35,—
龙岩市,闽西职业技术学院,2337A,2024-11-06T1400,117.0258,25.0661,19,28,0.5,3,2,112,100,35,—
龙岩市,龙岩学院,2338A,2024-11-06T1400,117.0196,25.0306,17,32,0.5,5,5,111,100,35,—
陇南市,汉王镇固水子,2665A,2024-11-06T1400,105.0822,33.3261,—,—,—,—,—,—,—,—,—
陇南市,滨江中学,2885A,2024-11-06T1400,104.9339,33.3826,18,41,0.6,11,8,58,31,41,—
陇南市,市总工会,3247A,2024-11-06T1400,104.955,33.371,11,40,0.6,10,8,61,38,40,—
娄底市,电视发射台,2487A,2024-11-06T1400,111.9589,27.8901,37,50,1.6,15,8,132,100,53,细颗粒物(PM2.5)
娄底市,市监测站,2488A,2024-11-06T1400,111.9975,27.725,41,63,0.5,9,5,140,93,58,细颗粒物(PM2.5)
娄底市,市委党校,2489A,2024-11-06T1400,112.0194,27.7314,37,63,0.5,13,4,132,94,57,颗粒物(PM10)
娄底市,涟钢,2490A,2024-11-06T1400,111.9561,27.7569,27,38,0.7,13,11,133,88,42,—
娄底市,市政府,2491A,2024-11-06T1400,111.9892,27.7044,33,50,0.7,12,8,134,78,50,—
泸州市,九狮山,1893A,2024-11-06T1400,105.4324,28.9634,44,85,0.5,22,5,8,5,68,颗粒物(PM10)
泸州市,小市上码头,1894A,2024-11-06T1400,105.4427,28.9063,68,99,0.7,31,5,12,19,92,细颗粒物(PM2.5)
泸州市,兰田宪桥,1895A,2024-11-06T1400,105.4241,28.8573,61,72,0.7,19,5,22,16,83,细颗粒物(PM2.5)
泸州市,市环监站,1896A,2024-11-06T1400,105.4379,28.8833,74,96,0.7,28,6,12,19,99,细颗粒物(PM2.5)
泸州市,纳溪区环保局,3490A,2024-11-06T1400,105.3617,28.7703,52,65,0.7,21,4,23,9,72,细颗粒物(PM2.5)
吕梁市,环保局,2183A,2024-11-06T1400,111.1406,37.5211,18,42,0.7,23,6,81,34,42,—
吕梁市,自来水公司,2185A,2024-11-06T1400,111.1297,37.5136,13,51,0.8,24,6,78,32,51,颗粒物(PM10)
吕梁市,马茂庄小学,2867A,2024-11-06T1400,111.1283,37.51,18,63,0.9,29,7,79,35,57,颗粒物(PM10)
洛阳市,市委党校,1812A,2024-11-06T1400,112.3931,34.6516,65,97,0.5,39,9,80,29,88,细颗粒物(PM2.5)
洛阳市,豫西宾馆,1814A,2024-11-06T1400,112.4657,34.6871,52,110,0.4,32,10,96,37,80,颗粒物(PM10)
洛阳市,河南林校,1815A,2024-11-06T1400,112.494,34.6886,73,91,0.1,30,10,77,29,98,细颗粒物(PM2.5)
洛阳市,开发区管委会,1816A,2024-11-06T1400,112.3844,34.623,71,107,0.5,34,13,77,33,95,细颗粒物(PM2.5)
洛阳市,市委新办公区,1817A,2024-11-06T1400,112.4267,34.6258,54,103,0.2,38,9,—,18,—,—
洛阳市,伊滨,3340A,2024-11-06T1400,112.6005,34.6326,53,126,0.3,43,14,64,24,88,颗粒物(PM10)
洛阳市,中移产业园,3341A,2024-11-06T1400,112.4951,34.6332,63,92,0.5,36,12,81,32,85,细颗粒物(PM2.5)
洛阳市,吉利监测站,3593A,2024-11-06T1400,112.5736,34.8993,66,91,0.4,30,13,77,37,89,细颗粒物(PM2.5)
洛阳市,河科大西苑校区,3635A,2024-11-06T1400,112.3677,34.662,57,94,0.5,32,8,86,32,78,细颗粒物(PM2.5)
洛阳市,英才小学,3636A,2024-11-06T1400,112.4388,34.6781,45,98,0.4,32,9,84,30,74,颗粒物(PM10)
漯河市,三五一五工厂,2399A,2024-11-06T1400,114.051,33.5699,71,105,0.5,18,8,124,61,95,细颗粒物(PM2.5)
漯河市,漯河大学,2400A,2024-11-06T1400,114.0055,33.5698,61,112,0.5,18,8,128,68,83,细颗粒物(PM2.5)
漯河市,市水利局,2401A,2024-11-06T1400,114.0138,33.5828,63,112,0.5,15,9,124,64,85,细颗粒物(PM2.5)
漯河市,市广电局,2402A,2024-11-06T1400,114.0261,33.5698,68,93,0.5,16,9,128,69,92,细颗粒物(PM2.5)
漯河市,市图书馆,3478A,2024-11-06T1400,113.9749,33.5664,57,108,0.6,12,7,126,63,79,颗粒物(PM10)
漯河市,召陵区卫健委,3479A,2024-11-06T1400,114.0967,33.5906,56,108,0.5,15,12,123,56,79,颗粒物(PM10)
马鞍山市,湖东路四小,1798A,2024-11-06T1400,118.5092,31.6837,9,32,0.5,8,4,102,68,32,—
马鞍山市,开发区,1799A,2024-11-06T1400,118.5024,31.6449,12,21,0.6,19,7,98,60,31,—
马鞍山市,慈湖,1800A,2024-11-06T1400,118.5228,31.7231,15,—,0.5,14,8,101,70,32,—
马鞍山市,濮塘,1802A,2024-11-06T1400,118.6245,31.7241,11,14,0.6,11,7,104,70,33,—
马鞍山市,雨山,3633A,2024-11-06T1400,118.4918,31.6809,11,26,0.4,10,5,100,69,32,—
茂名市,电白南海,1686A,2024-11-06T1400,111.0286,21.4688,27,53,0.6,14,7,135,102,52,颗粒物(PM10)
茂名市,茂石化七小,1687A,2024-11-06T1400,110.9294,21.6533,24,29,0.7,6,8,123,100,39,—
茂名市,健康路,1688A,2024-11-06T1400,110.9107,21.6687,22,36,0.6,6,14,136,97,43,—
茂名市,高岭,1689A,2024-11-06T1400,110.8592,21.6828,34,46,0.7,8,10,126,83,49,—
茂名市,电白水东,3450A,2024-11-06T1400,111.01,21.5165,27,34,0.7,10,9,131,101,41,—
眉山市,黑龙滩水库,2539A,2024-11-06T1400,104.0308,30.0478,44,—,0.5,4,3,56,37,62,细颗粒物(PM2.5)
眉山市,气象局,2540A,2024-11-06T1400,103.8416,30.0874,48,55,0.6,25,9,46,18,67,细颗粒物(PM2.5)
眉山市,市委党校,3137A,2024-11-06T1400,103.8578,30.0744,44,75,0.6,35,8,31,26,63,颗粒物(PM10)
眉山市,区人社局,3148A,2024-11-06T1400,103.8291,30.0564,51,70,0.9,40,5,32,30,70,细颗粒物(PM2.5)
梅州市,梅江月梅,1690A,2024-11-06T1400,116.1231,24.3284,31,37,0.7,10,9,127,105,45,—
梅州市,梅县新城,1691A,2024-11-06T1400,116.0797,24.2719,29,36,0.6,8,5,127,108,42,—
梅州市,环境监控中心,1692A,2024-11-06T1400,116.1248,24.2654,26,36,0.5,9,6,122,101,39,—
梅州市,梅龙,3315A,2024-11-06T1400,116.1233,24.2991,27,36,0.6,8,6,121,99,39,—
绵阳市,富乐山,1878A,2024-11-06T1400,104.7778,31.4741,23,28,0.5,16,2,65,37,33,—
绵阳市,市人大,1879A,2024-11-06T1400,104.7563,31.4535,26,39,0.4,16,3,68,33,39,—
绵阳市,高新区自来水公司,1880A,2024-11-06T1400,104.6697,31.4668,17,22,0.6,18,3,64,23,25,—
绵阳市,三水厂,1881A,2024-11-06T1400,104.7287,31.5075,32,45,0.6,29,5,42,26,46,—
绵阳市,西科大附属小学,3491A,2024-11-06T1400,104.69,31.5322,19,36,0.5,10,—,—,20,—,—
绵阳市,安州区旅游局,3492A,2024-11-06T1400,104.5648,31.5343,24,—,0.6,6,7,81,44,35,—
牡丹江市,环保大楼,1784A,2024-11-06T1400,129.61,44.561,22,39,0.3,9,4,53,45,39,—
牡丹江市,文化广场,1785A,2024-11-06T1400,129.6115,44.5782,29,43,0.3,10,7,53,43,43,—
牡丹江市,第一医院,1786A,2024-11-06T1400,129.5904,44.5963,40,—,0.3,6,4,61,52,57,细颗粒物(PM2.5)
牡丹江市,机车工厂,1787A,2024-11-06T1400,129.6364,44.6075,31,32,0.3,5,6,56,48,45,—
牡丹江市,第一中学,1788A,2024-11-06T1400,129.6386,44.5462,34,39,0.2,6,4,59,50,49,—
内江市,市监测站,2531A,2024-11-06T1400,105.0703,29.61,39,—,0.6,20,10,33,23,55,细颗粒物(PM2.5)
内江市,东兴区政府,2532A,2024-11-06T1400,105.0717,29.5947,24,27,0.8,16,7,48,31,35,—
内江市,内江二中,2533A,2024-11-06T1400,105.0653,29.5817,40,41,0.6,26,7,47,28,57,细颗粒物(PM2.5)
内江市,内江日报社,2534A,2024-11-06T1400,105.0406,29.5822,37,37,0.5,27,6,36,21,53,细颗粒物(PM2.5)
那曲市,那曲监测站,2628A,2024-11-06T1400,92.0657,31.4846,14,28,0.4,6,7,93,40,30,—
那曲市,那曲会议中心,3128A,2024-11-06T1400,92.0506,31.4797,3,16,0.4,5,3,89,42,28,—
南昌市,省外办,1290A,2024-11-06T1400,115.8931,28.6843,27,49,0.5,16,11,116,82,49,—
南昌市,省林业公司,1291A,2024-11-06T1400,115.8886,28.7003,17,39,0.5,11,7,120,87,39,—
南昌市,林科所,1292A,2024-11-06T1400,115.8126,28.7442,12,39,0.5,12,11,130,96,41,—
南昌市,建工学校,1294A,2024-11-06T1400,115.8518,28.687,23,31,0.3,9,10,125,91,40,—
南昌市,象湖,1295A,2024-11-06T1400,115.8921,28.6424,23,38,0.4,15,9,133,93,42,—
南昌市,武术学校,1296A,2024-11-06T1400,115.7423,28.7996,6,43,0.5,11,2,105,62,43,—
南昌市,省站,1298A,2024-11-06T1400,115.9314,28.6842,23,26,0.5,7,8,116,79,37,—
南昌市,机电学校,3046A,2024-11-06T1400,115.9084,28.6062,17,51,0.2,18,7,121,86,51,颗粒物(PM10)
南昌市,外国语学校,3690A,2024-11-06T1400,115.9721,28.7031,16,36,0.5,12,7,117,82,37,—
南充市,西山风景区,1905A,2024-11-06T1400,106.056,30.8064,29,—,0.4,10,1,35,28,42,—
南充市,南充市委,1906A,2024-11-06T1400,106.0789,30.8023,33,46,0.4,18,2,34,21,48,—
南充市,南充炼油厂,1907A,2024-11-06T1400,106.1031,30.8217,34,50,0.5,17,3,30,19,50,—
南充市,高坪区监测站,1908A,2024-11-06T1400,106.1064,30.7856,27,45,0.4,20,3,30,27,45,—
南充市,嘉陵区环保局,1909A,2024-11-06T1400,106.0642,30.7636,19,37,0.5,19,3,33,23,37,—
南充市,市环境监测站,1910A,2024-11-06T1400,106.1087,30.8388,27,48,0.4,14,4,33,24,48,—
南京市,迈皋桥,1151A,2024-11-06T1400,118.8086,32.1065,9,26,0,16,3,96,56,30,—
南京市,草场门,1152A,2024-11-06T1400,118.7538,32.0551,9,29,0.2,28,6,84,59,29,—
南京市,山西路,1153A,2024-11-06T1400,118.7794,32.0745,9,31,0.4,12,4,95,63,31,—
南京市,中华门,1154A,2024-11-06T1400,118.7752,32.0023,12,24,0.4,16,3,87,56,28,—
南京市,瑞金路,1155A,2024-11-06T1400,118.8109,32.0309,12,24,0.3,6,4,87,60,28,—
南京市,玄武湖,1156A,2024-11-06T1400,118.7997,32.0754,3,24,0.4,30,7,77,45,25,—
南京市,浦口,1157A,2024-11-06T1400,118.6414,32.0931,15,21,0.7,20,8,86,47,27,—
南京市,奥体中心,1158A,2024-11-06T1400,118.7356,31.9996,12,26,0.2,20,7,87,58,28,—
南京市,仙林大学城,1159A,2024-11-06T1400,118.9125,32.1028,12,34,0.3,14,6,99,58,34,—
南京市,江宁彩虹桥,3422A,2024-11-06T1400,118.8436,31.9198,3,19,0.5,5,5,99,61,31,—
南京市,溧水永阳,3423A,2024-11-06T1400,119.0138,31.6494,10,24,0.3,11,4,107,67,34,—
南京市,高淳老职中,3424A,2024-11-06T1400,118.879,31.3302,15,—,0.3,11,6,105,68,33,—
南京市,六合雄州,3427A,2024-11-06T1400,118.8554,32.3578,7,22,—,15,—,94,41,—,—
南宁市,二十一中,1401A,2024-11-06T1400,108.3103,22.7881,46,67,1.2,13,6,166,128,64,细颗粒物(PM2.5)
南宁市,北湖,1402A,2024-11-06T1400,108.3141,22.8528,50,73,1.0,12,7,156,112,69,细颗粒物(PM2.5)
南宁市,市监测站,1403A,2024-11-06T1400,108.3206,22.8225,48,91,—,10,8,150,109,—,—
南宁市,大自然花园,1404A,2024-11-06T1400,108.3829,22.8037,44,58,0.7,13,7,150,130,62,细颗粒物(PM2.5)
南宁市,仙葫,1405A,2024-11-06T1400,108.4394,22.7904,44,59,0.7,10,6,134,116,62,细颗粒物(PM2.5)
南宁市,区农职院,1406A,2024-11-06T1400,108.2397,22.8467,42,66,0.8,8,7,158,102,59,细颗粒物(PM2.5)
南宁市,英华嘉园,1407A,2024-11-06T1400,108.3275,22.735,40,72,0.8,14,6,150,125,61,颗粒物(PM10)
南宁市,沙井镇街道办,1408A,2024-11-06T1400,108.2257,22.7757,46,68,0.8,17,7,160,80,64,细颗粒物(PM2.5)
南宁市,红星社区,3401A,2024-11-06T1400,108.4834,22.7618,53,57,0.8,12,8,148,129,73,细颗粒物(PM2.5)
南平市,茫荡山,2331A,2024-11-06T1400,118.0966,26.6761,—,—,—,—,—,—,117,—,—
南平市,南平市监测站,2332A,2024-11-06T1400,118.1681,26.6369,19,23,0.2,4,3,109,96,35,—
南平市,南平铝业有限公司,2333A,2024-11-06T1400,118.1825,26.6489,16,27,0.3,5,3,109,98,35,—
南平市,南平七中,2334A,2024-11-06T1400,118.1756,26.6272,17,39,0.3,8,4,113,101,39,—
南通市,狼山街道,1168A,2024-11-06T1400,120.9098,31.9663,6,15,0.3,4,7,101,77,32,—
南通市,虹桥,1169A,2024-11-06T1400,120.86,32.0005,9,20,0.2,13,6,95,72,30,—
南通市,城中,1170A,2024-11-06T1400,120.87,32.02,7,22,0.4,11,6,97,75,31,—
南通市,星湖花园,1171A,2024-11-06T1400,120.94,31.93,—,—,—,8,5,52,51,—,—
南通市,紫琅学院,1172A,2024-11-06T1400,120.81,32.0417,3,14,0.2,10,4,92,64,29,—
南通市,通州监测站,3291A,2024-11-06T1400,121.067,32.062,3,14,0.2,15,2,97,72,31,—
南通市,环境教育馆,3432A,2024-11-06T1400,120.9348,31.9883,3,12,0.3,9,3,104,77,33,—
南阳市,瓦房庄,2404A,2024-11-06T1400,112.5224,33.0122,54,78,0.8,13,7,135,79,74,细颗粒物(PM2.5)
南阳市,汉画馆,2405A,2024-11-06T1400,112.5003,32.9735,19,81,0.5,16,9,132,81,66,颗粒物(PM10)
南阳市,气象站,2406A,2024-11-06T1400,112.5573,33.027,46,81,0.7,16,8,137,76,66,颗粒物(PM10)
南阳市,理工学院,2407A,2024-11-06T1400,112.5481,32.9689,49,75,0.5,13,7,131,80,68,细颗粒物(PM2.5)
南阳市,卧龙区政府,4008A,2024-11-06T1400,112.5234,32.9922,49,80,0.5,16,6,132,80,68,细颗粒物(PM2.5)
宁波市,区环保大楼,1234A,2024-11-06T1400,121.8358,29.911,6,18,0.3,12,7,88,73,28,—
宁波市,万里学院,1235A,2024-11-06T1400,121.56,29.82,3,25,0.4,14,6,98,79,31,—
宁波市,龙赛医院,1236A,2024-11-06T1400,121.713,29.9572,6,23,0.4,—,—,88,79,—,—
宁波市,钱湖水厂,1239A,2024-11-06T1400,121.633,29.7733,3,10,0.3,10,8,96,67,30,—
宁波市,太古小学,1240A,2024-11-06T1400,121.5856,29.8635,12,16,0.6,13,8,94,73,30,—
宁波市,市环境监测中心,1241A,2024-11-06T1400,121.524,29.8674,7,15,0.5,15,11,97,73,31,—
宁波市,万里国际学校,2871A,2024-11-06T1400,121.6147,29.9017,9,12,0.4,16,7,96,68,30,—
宁波市,白沙活动中心,3710A,2024-11-06T1400,121.5594,29.8975,8,20,0.5,14,9,97,75,31,—
宁德市,金涵水库,2339A,2024-11-06T1400,119.5001,26.6946,—,—,—,—,—,—,—,—,—
宁德市,宁德市监测站,2341A,2024-11-06T1400,119.5388,26.6612,14,37,0.3,9,3,127,93,40,—
宁德市,宁德一中,3209A,2024-11-06T1400,119.5231,26.6562,17,31,0.2,10,4,132,99,42,—
怒江傈僳族自治州,州监测站,2618A,2024-11-06T1400,98.8601,25.8567,16,23,0.5,15,6,24,24,23,—
