area,positionname,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
益阳市,甘溪港,2024-11-06T1500,112.4067,28.6428,68,85,0.7,11,7,148,90,92,细颗粒物(PM2.5)
益阳市,市环保局,2024-11-06T1500,112.3458,28.5808,57,73,1.6,17,7,159,120,78,细颗粒物(PM2.5)
益阳市,市特殊教育学校,2024-11-06T1500,112.3437,28.5531,60,69,0.7,11,5,167,112,82,细颗粒物(PM2.5)
益阳市,资阳区政务中心,2024-11-06T1500,112.3347,28.6047,58,79,0.6,19,5,160,100,79,细颗粒物(PM2.5)
益阳市,赫山环保分局,2024-11-06T1500,112.3744,28.5819,68,89,0.7,12,5,162,107,92,细颗粒物(PM2.5)
银川市,贺兰山马莲口,2024-11-06T1500,105.9512,38.6016,,,,,,,,,
银川市,贺兰山东路,2024-11-06T1500,106.2328,38.4975,51,87,1.3,34,63,89,41,70,细颗粒物(PM2.5)
银川市,学院路,2024-11-06T1500,106.1358,38.5036,44,75,0.9,28,54,92,48,63,颗粒物(PM10)
银川市,水乡路,2024-11-06T1500,106.2266,38.4418,50,95,1.0,49,18,85,42,73,颗粒物(PM10)
银川市,上海东路,2024-11-06T1500,106.2757,38.4842,54,70,0.1,42,37,97,41,74,细颗粒物(PM2.5)
银川市,文昌北街,2024-11-06T1500,106.1015,38.497,40,63,0.7,18,44,94,52,57,"颗粒物(PM10),细颗粒物(PM2.5)"
银川市,滨河新区,2024-11-06T1500,106.5105,38.3856,45,60,0.5,24,19,127,66,63,细颗粒物(PM2.5)
鹰潭市,龙虎山,2024-11-06T1500,116.9822,28.1136,,,,,,,,,
鹰潭市,新监测站,2024-11-06T1500,117.0564,28.2642,15,36,0.3,9,19,140,107,44,
鹰潭市,财苑宾馆,2024-11-06T1500,117.0311,28.2475,20,34,0.1,6,18,136,106,43,
鹰潭市,体育馆,2024-11-06T1500,117.0222,28.2264,14,38,0.2,1,20,137,112,43,
鹰潭市,三川水表,2024-11-06T1500,117.0017,28.2131,19,44,0.2,8,19,135,107,44,
营口市,大庆路,2024-11-06T1500,122.2703,40.7094,11,14,0.4,18,6,62,41,20,
营口市,镜湖西路,2024-11-06T1500,122.2150,40.6511,9,24,0.5,21,7,67,46,24,
营口市,西炮台,2024-11-06T1500,122.1658,40.6789,13,24,0.5,19,6,58,43,24,
营口市,鲅鱼圈市民活动中心,2024-11-06T1500,122.1139,40.2278,20,51,1.1,41,17,47,43,51,颗粒物(PM10)
营口市,三高中,2024-11-06T1500,122.2469,40.66302,19,30,0.6,25,5,60,43,30,
营口市,老边实验小学,2024-11-06T1500,122.3622,40.6762,11,24,0.6,16,10,72,46,24,
永州市,零陵南津渡,2024-11-06T1500,111.6217,26.2081,37,71,0.6,11,10,145,110,61,颗粒物(PM10)
永州市,市环境监测站,2024-11-06T1500,111.6156,26.4214,36,51,0.7,12,8,148,123,52,细颗粒物(PM2.5)
永州市,零陵区环保局,2024-11-06T1500,111.6236,26.2331,38,56,0.7,13,8,151,121,54,细颗粒物(PM2.5)
永州市,永州市环保局,2024-11-06T1500,111.5992,26.4364,35,48,0.8,16,9,152,129,50,
永州市,冷水滩区环保局,2024-11-06T1500,111.5989,26.4519,34,51,0.7,13,10,146,121,51,颗粒物(PM10)
榆林市,红石峡森林公园,2024-11-06T1500,109.7414,38.3344,,,,,,,,,
榆林市,世纪广场,2024-11-06T1500,109.7456,38.2911,24,35,0.6,23,10,60,36,35,
榆林市,实验中学,2024-11-06T1500,109.7289,38.2839,22,35,0.6,18,12,98,57,35,
榆林市,环保监测大楼,2024-11-06T1500,109.7336,38.2478,26,37,0.6,17,11,97,54,38,
玉林市,寒山水库,2024-11-06T1500,110.1106,22.7019,37,48,0.7,6,3,120,97,53,细颗粒物(PM2.5)
玉林市,市监测站,2024-11-06T1500,110.1675,22.6411,38,59,0.6,11,3,143,118,55,颗粒物(PM10)
玉林市,南江一中,2024-11-06T1500,110.1433,22.6164,38,65,0.5,11,2,142,120,58,颗粒物(PM10)
玉林市,玉林师范学院东校区,2024-11-06T1500,110.1945,22.6831,46,58,0.6,11,5,152,128,64,细颗粒物(PM2.5)
玉林市,福绵环保局,2024-11-06T1500,110.0527,22.5893,49,51,0.7,11,7,143,120,68,细颗粒物(PM2.5)
玉树藏族自治州,玉树县结古镇,2024-11-06T1500,97,33.0014,3,9,0.6,2,8,92,56,29,
玉溪市,东风水库,2024-11-06T1500,102.575,24.3711,28,42,0.7,14,10,84,51,42,
玉溪市,玉溪一中,2024-11-06T1500,102.5389,24.3703,24,38,0.6,16,10,82,44,38,
玉溪市,文体中心,2024-11-06T1500,102.5381,24.3389,30,42,0.8,19,7,78,45,43,
岳阳市,南湖风景区,2024-11-06T1500,113.1094,29.3578,32,54,0.6,14,8,151,103,52,颗粒物(PM10)
岳阳市,城陵矶,2024-11-06T1500,113.1493,29.4251,31,63,0.6,28,12,140,92,57,颗粒物(PM10)
岳阳市,开发区,2024-11-06T1500,113.1497,29.3575,32,68,0.5,22,15,141,99,59,颗粒物(PM10)
岳阳市,云溪区,2024-11-06T1500,113.2621,29.4758,28,44,0.5,17,7,149,100,47,
岳阳市,君山区,2024-11-06T1500,112.9943,29.4402,34,54,,,9,,89,,
岳阳市,金凤水库,2024-11-06T1500,113.2117,29.355,30,62,0.6,11,8,155,110,56,颗粒物(PM10)
云浮市,新市府,2024-11-06T1500,112.0392,22.9169,34,43,0.6,9,9,140,114,49,
云浮市,牧羊,2024-11-06T1500,112.0539,22.9539,27,50,0.6,15,10,131,122,50,
云浮市,文笔,2024-11-06T1500,112.0336,22.9374,30,46,0.6,9,10,144,122,46,
运城市,运城中学,2024-11-06T1500,110.9956,35.0147,55,104,1.0,18,16,106,58,77,颗粒物(PM10)
运城市,地区技校,2024-11-06T1500,110.9686,35.0303,48,104,0.8,18,14,112,63,77,颗粒物(PM10)
运城市,空港新区,2024-11-06T1500,111.0414,35.1147,46,88,0.6,18,15,109,69,69,颗粒物(PM10)
运城市,水利职院,2024-11-06T1500,111.0283,35.0547,50,95,0.8,22,15,104,58,73,颗粒物(PM10)
运城市,禹都公园,2024-11-06T1500,111.0522,35.0439,62,93,0.9,18,13,109,64,84,细颗粒物(PM2.5)
枣庄市,市中区政府,2024-11-06T1500,117.558,34.8438,36,61,1.1,28,,96,62,,
枣庄市,薛城环保局,2024-11-06T1500,117.2852,34.7837,35,59,0.4,28,7,103,67,55,颗粒物(PM10)
枣庄市,峄城区政府,2024-11-06T1500,117.5852,34.7745,25,48,0.6,27,8,100,64,48,
枣庄市,台儿庄区环保局,2024-11-06T1500,117.7276,34.5578,29,48,0.7,27,6,98,64,48,
枣庄市,山亭区环保局,2024-11-06T1500,117.4518,35.0992,22,46,0.7,25,13,105,76,46,
枣庄市,市环保局,2024-11-06T1500,117.3152,34.8103,24,61,0.3,25,4,104,75,56,颗粒物(PM10)
湛江市,湛江影剧院,2024-11-06T1500,110.3539,21.2706,30,45,0.8,12,11,155,111,49,
湛江市,市环境监测站,2024-11-06T1500,110.3928,21.2228,33,53,0.6,10,10,149,106,52,颗粒物(PM10)
湛江市,环保局宿舍,2024-11-06T1500,110.4019,21.1997,32,45,0.7,10,10,150,108,47,
湛江市,霞山游泳场,2024-11-06T1500,110.4111,21.2028,30,44,0.7,8,8,147,109,46,
湛江市,麻章区环保局,2024-11-06T1500,110.3316,21.2679,38,51,0.8,10,12,152,105,54,细颗粒物(PM2.5)
湛江市,坡头区环保局,2024-11-06T1500,110.4558,21.2567,30,73,0.7,8,12,152,110,62,颗粒物(PM10)
张家界市,永定新区,2024-11-06T1500,110.5319,29.1217,45,66,0.1,17,7,150,97,63,细颗粒物(PM2.5)
张家界市,电业局,2024-11-06T1500,110.4697,29.1242,44,65,0.4,10,6,143,81,62,细颗粒物(PM2.5)
张家界市,未央路,2024-11-06T1500,110.5594,29.3547,50,71,0.3,9,7,143,98,69,细颗粒物(PM2.5)
张家界市,袁家界,2024-11-06T1500,110.4417,29.315,21,27,0.6,16,7,126,123,40,
张家口市,人民公园,2024-11-06T1500,114.8883,40.8336,9,27,0.3,22,4,69,54,27,
张家口市,五金库,2024-11-06T1500,114.8687,40.8042,9,30,0.4,19,5,70,51,30,
张家口市,世纪豪园,2024-11-06T1500,114.8902,40.762,3,21,0.2,15,6,78,56,25,
张家口市,北泵房,2024-11-06T1500,114.8916,40.8661,3,26,0.6,17,8,76,62,26,
张家口市,烟厂,2024-11-06T1500,114.879,40.7993,3,31,0.3,12,5,68,52,31,
张家口市,青少年活动中心,2024-11-06T1500,115.2773,40.9724,15,17,0.0,9,6,91,64,29,
张掖市,润泉湖,2024-11-06T1500,100.4698,38.9524,22,36,0.4,7,8,86,48,36,
张掖市,区工会,2024-11-06T1500,100.4154,38.9422,18,50,0.4,13,10,82,49,50,
漳州市,九湖,2024-11-06T1500,117.6336,24.4674,,,,,,,,,
漳州市,蓝田镇,2024-11-06T1500,117.7116,24.506,19,38,0.4,9,2,109,83,38,
漳州市,漳州党校,2024-11-06T1500,114.6622,24.5183,19,36,0.4,7,2,111,80,36,
漳州市,西洋坪路,2024-11-06T1500,117.6296,24.5314,19,24,0.3,6,2,113,76,36,
昭通市,监测站,2024-11-06T1500,103.7667,27.3736,33,41,0.5,7,6,82,40,48,
昭通市,环保局,2024-11-06T1500,103.7225,27.3361,29,31,0.6,16,8,75,36,42,
肇庆市,睦岗子站,2024-11-06T1500,112.4267,23.0706,30,47,0.5,16,12,164,132,55,臭氧1小时
肇庆市,城中子站,2024-11-06T1500,112.4645,23.0475,29,39,0.6,11,8,159,134,50,
肇庆市,坑口子站,2024-11-06T1500,112.5544,23.1522,30,43,0.6,11,6,156,128,49,
肇庆市,七星岩子站,2024-11-06T1500,112.4753,23.1,29,45,0.6,13,7,157,132,50,
肇庆市,高要湖西,2024-11-06T1500,112.4575,23.0166,26,37,0.6,12,5,154,137,49,
肇庆市,鼎湖凤凰,2024-11-06T1500,112.5617,23.2083,29,39,0.7,10,9,154,134,49,
镇江市,新区办事处,2024-11-06T1500,119.6707,32.1875,8,18,0.2,12,4,103,76,33,
镇江市,职教中心,2024-11-06T1500,119.4974,32.1968,14,24,0.3,12,7,102,74,32,
镇江市,丹徒区监测站,2024-11-06T1500,119.4303,32.1328,16,33,0.4,13,7,99,73,33,
镇江市,市疾控中心,2024-11-06T1500,119.4424,32.1873,14,,0.2,14,4,108,75,34,
镇江市,富润路1号,2024-11-06T1500,119.3842,32.1976,14,24,0.1,12,7,105,78,33,
郑州市,烟厂,2024-11-06T1500,113.69031,34.76122,70,78,0.5,21,6,114,65,94,细颗粒物(PM2.5)
郑州市,郑纺机,2024-11-06T1500,113.65724,34.77134,82,83,0.7,28,10,112,62,109,细颗粒物(PM2.5)
郑州市,银行学校,2024-11-06T1500,113.67526,34.80246,64,75,0.6,21,8,117,61,87,细颗粒物(PM2.5)
郑州市,供水公司,2024-11-06T1500,113.56746,34.81334,69,95,0.8,23,9,111,54,93,细颗粒物(PM2.5)
郑州市,经开区管委,2024-11-06T1500,113.7329,34.7178,78,79,0.5,19,9,111,60,104,细颗粒物(PM2.5)
郑州市,四十七中,2024-11-06T1500,113.73961,34.77172,70,,,22,6,111,56,,
郑州市,市监测站,2024-11-06T1500,113.60532,34.74838,63,87,0.5,30,7,105,58,85,细颗粒物(PM2.5)
郑州市,河医大,2024-11-06T1500,113.64164,34.7525,74,88,0.6,33,9,106,63,99,细颗粒物(PM2.5)
郑州市,岗李水库,2024-11-06T1500,113.51488,34.91089,,,,,,,,,
郑州市,惠济区政府,2024-11-06T1500,113.616563,34.86783,74,85,0.5,15,10,119,53,99,细颗粒物(PM2.5)
郑州市,北区建设指挥部,2024-11-06T1500,113.8374,34.5589,65,71,0.4,26,,122,72,,
郑州市,上街区政府,2024-11-06T1500,113.30952,34.803229,82,85,0.6,21,7,108,44,109,细颗粒物(PM2.5)
中山市,华柏园,2024-11-06T1500,113.3769,22.5211,36,63,0.5,20,8,207,141,104,臭氧1小时
中山市,张溪,2024-11-06T1500,113.3881,22.5497,38,62,0.6,21,8,210,146,105,臭氧1小时
中山市,紫马岭,2024-11-06T1500,113.4075,22.5111,51,74,0.6,21,7,215,144,108,臭氧1小时
中山市,长江旅游区,2024-11-06T1500,113.4411,22.4853,45,,0.7,16,6,210,131,105,臭氧1小时
中山市,中山南区,2024-11-06T1500,113.3528,22.478,39,66,0.5,20,6,212,146,106,臭氧1小时
中卫市,沙坡头消防站,2024-11-06T1500,105.0025,37.4635,,,,,,,,,
中卫市,环保局站,2024-11-06T1500,105.1971,37.5002,51,65,0.5,22,11,88,37,70,细颗粒物(PM2.5)
中卫市,沙坡头区政府站,2024-11-06T1500,105.1698,37.5162,54,78,0.5,23,10,82,39,74,细颗粒物(PM2.5)
重庆市,缙云山,2024-11-06T1500,106.3787,29.8279,22,,0.4,17,,55,76,,
重庆市,天生,2024-11-06T1500,106.4213,29.8253,21,35,0.7,23,7,54,30,35,
重庆市,两路,2024-11-06T1500,106.6263,29.7228,24,45,1.0,41,6,32,34,45,
重庆市,虎溪,2024-11-06T1500,106.2953,29.5983,29,42,0.7,46,7,24,24,42,
重庆市,南坪,2024-11-06T1500,106.5777,29.5102,28,45,0.6,35,9,24,37,45,
重庆市,唐家沱,2024-11-06T1500,106.6556,29.6277,22,35,0.8,44,7,16,21,35,
重庆市,茶园,2024-11-06T1500,106.6349,29.4906,28,56,0.9,,9,17,20,,
重庆市,白市驿,2024-11-06T1500,106.3754,29.4572,27,48,1.0,45,7,24,26,48,
重庆市,空港,2024-11-06T1500,106.6205,29.7166,34,38,0.8,34,7,48,43,49,
重庆市,新山村,2024-11-06T1500,106.4782,29.4875,35,47,0.9,50,8,32,24,50,
重庆市,礼嘉,2024-11-06T1500,106.5616,29.6453,33,36,0.8,46,8,23,21,48,
重庆市,蔡家,2024-11-06T1500,106.4522,29.7091,27,39,0.5,38,4,28,22,39,
重庆市,鱼新街,2024-11-06T1500,106.5093,29.3917,23,48,0.7,31,,33,24,,
重庆市,歇台子,2024-11-06T1500,106.4958,29.5346,26,40,0.9,35,8,33,32,40,
重庆市,龙井湾,2024-11-06T1500,106.4037,29.5728,31,45,0.9,27,8,54,42,45,
重庆市,龙洲湾,2024-11-06T1500,106.5507,29.4153,15,42,0.7,32,12,32,23,42,
重庆市,上清寺,2024-11-06T1500,106.5468,29.5654,20,43,0.8,50,6,24,34,43,
重庆市,安康,2024-11-06T1500,108.3872,31.1628,27,,,7,6,95,46,,
重庆市,北山路,2024-11-06T1500,105.9017,29.3569,30,49,0.7,24,4,40,34,49,
重庆市,春阳街,2024-11-06T1500,105.839,30.1946,33,45,0.7,23,9,22,32,48,
重庆市,人民东路,2024-11-06T1500,107.7983,30.6758,32,43,0.5,7,6,106,60,46,
重庆市,滩子口,2024-11-06T1500,106.6479,29.0244,44,55,0.9,20,21,28,14,62,细颗粒物(PM2.5)
重庆市,棠香,2024-11-06T1500,105.7167,29.7076,25,33,0.6,14,5,60,37,36,
重庆市,桃源西路,2024-11-06T1500,107.0732,29.8617,34,,0.5,12,8,54,25,49,
重庆市,迎宾大道,2024-11-06T1500,107.3535,29.7287,37,42,0.8,33,5,20,20,53,细颗粒物(PM2.5)
重庆市,舟白,2024-11-06T1500,108.815,29.5081,32,37,0.4,,8,120,68,,
重庆市,周家坝,2024-11-06T1500,108.3679,30.8426,34,,0.5,24,6,75,30,49,
重庆市,百安坝,2024-11-06T1500,108.4319,30.7555,29,35,0.5,18,9,85,49,42,
重庆市,芙蓉中路,2024-11-06T1500,107.7541,29.3277,28,39,0.5,18,6,93,44,40,
重庆市,西山,2024-11-06T1500,108.7661,29.5368,30,38,0.5,9,5,117,68,43,
重庆市,行政中心,2024-11-06T1500,106.2628,29.32,22,53,0.9,45,8,18,21,52,颗粒物(PM10)
重庆市,高寺路,2024-11-06T1500,107.0944,29.1608,26,56,0.5,18,6,87,39,53,颗粒物(PM10)
重庆市,书院路,2024-11-06T1500,106.2649,29.9851,35,36,0.7,30,13,36,30,50,
重庆市,虎峰,2024-11-06T1500,106.2339,29.5559,25,57,0.8,33,9,41,50,54,颗粒物(PM10)
重庆市,龙门街,2024-11-06T1500,106.0499,29.8342,31,41,0.7,34,8,31,19,45,
重庆市,昌元,2024-11-06T1500,105.5933,29.4105,40,69,0.9,21,10,40,18,60,颗粒物(PM10)
舟山市,定海檀枫,2024-11-06T1500,122.122,30.0203,6,13,0.2,5,8,88,82,28,
舟山市,临城新区,2024-11-06T1500,122.19,29.9944,3,13,0.3,7,8,90,86,29,
舟山市,普陀东港中学,2024-11-06T1500,122.3123,29.9619,3,12,0.2,9,8,84,85,27,
周口市,市环境监测站,2024-11-06T1500,114.6613,33.6128,52,73,0.6,19,8,119,76,72,细颗粒物(PM2.5)
周口市,周口师范,2024-11-06T1500,114.6758,33.6347,47,64,0.4,18,5,119,75,65,细颗粒物(PM2.5)
周口市,市运管处,2024-11-06T1500,114.6546,33.5979,48,83,0.4,20,8,115,73,67,"颗粒物(PM10),细颗粒物(PM2.5)"
周口市,川汇区环保局,2024-11-06T1500,114.6369,33.6406,53,74,0.4,21,9,122,81,73,细颗粒物(PM2.5)
株洲市,天台山庄,2024-11-06T1500,113.135,27.8244,20,34,0.5,17,6,146,106,46,
株洲市,株冶医院,2024-11-06T1500,113.095,27.8867,21,52,0.7,13,8,151,110,51,颗粒物(PM10)
株洲市,市四中,2024-11-06T1500,113.167,27.8667,25,42,0.3,15,5,137,99,43,
株洲市,火车站,2024-11-06T1500,113.143,27.8381,24,35,0.5,12,7,144,104,45,
株洲市,市监测站,2024-11-06T1500,113.13,27.8528,25,43,0.6,14,6,148,107,47,
株洲市,大京风景区,2024-11-06T1500,113.251,27.8336,,,,,,,,,
株洲市,云田中学,2024-11-06T1500,113.1817,27.9958,24,37,0.5,12,6,152,110,48,
珠海市,吉大,2024-11-06T1500,113.5814,22.2618,42,62,0.7,21,7,222,152,111,臭氧1小时
珠海市,前山,2024-11-06T1500,113.4881,22.2335,45,58,0.6,21,7,184,124,80,臭氧1小时
珠海市,唐家,2024-11-06T1500,113.628,22.4251,48,58,0.6,21,6,216,151,108,臭氧1小时
珠海市,斗门,2024-11-06T1500,113.299,22.2281,42,56,0.6,21,7,210,137,105,臭氧1小时
珠海市,金湾,2024-11-06T1500,113.3494,22.0569,31,70,0.7,16,8,193,128,92,臭氧1小时
珠海市,横琴,2024-11-06T1500,113.5433,22.1163,47,65,0.7,25,4,216,142,108,臭氧1小时
驻马店市,市一纸厂,2024-11-06T1500,114.0189,32.9656,42,78,0.4,18,7,136,81,64,颗粒物(PM10)
驻马店市,市彩印厂,2024-11-06T1500,114.0114,33.015,43,73,0.5,11,7,143,85,62,颗粒物(PM10)
驻马店市,天方二分厂,2024-11-06T1500,113.9976,32.9771,48,73,0.5,18,8,136,82,67,细颗粒物(PM2.5)
驻马店市,小管楼,2024-11-06T1500,114.0012,33.0412,44,78,0.4,16,10,141,78,64,颗粒物(PM10)
资阳市,莲花山,2024-11-06T1500,104.6617,30.1372,41,49,0.9,16,6,56,54,58,细颗粒物(PM2.5)
资阳市,资阳中学,2024-11-06T1500,104.6356,30.1506,40,,0.7,17,6,49,40,57,细颗粒物(PM2.5)
资阳市,四三一厂,2024-11-06T1500,104.6295,30.1383,41,49,0.6,20,5,51,42,58,细颗粒物(PM2.5)
资阳市,师范校,2024-11-06T1500,104.6463,30.1146,48,49,0.5,17,6,53,40,67,细颗粒物(PM2.5)
资阳市,区法院,2024-11-06T1500,104.6296,30.1256,34,39,0.6,17,5,51,41,49,
淄博市,人民公园,2024-11-06T1500,118.0414,36.8103,17,34,2.2,21,16,87,56,34,
淄博市,双山,2024-11-06T1500,117.8525,36.4847,3,11,0.5,,,90,65,,
淄博市,气象站,2024-11-06T1500,117.9592,36.6331,3,22,0.5,22,13,89,56,28,
淄博市,莆田园,2024-11-06T1500,118.3092,36.8194,27,68,0.5,37,13,85,59,59,颗粒物(PM10)
淄博市,新区,2024-11-06T1500,117.9883,36.8372,9,27,1.2,21,14,80,44,27,
淄博市,三金集团,2024-11-06T1500,117.8661,36.805,12,22,0.2,29,15,83,48,26,
淄博市,东风化工厂,2024-11-06T1500,118.0253,36.8406,14,26,0.5,22,13,77,43,26,
自贡市,青杠林路,2024-11-06T1500,104.72,29.3427,33,39,0.3,13,2,61,33,48,
自贡市,檀木林体育馆,2024-11-06T1500,104.776,29.3627,36,47,0.4,16,5,56,34,52,细颗粒物(PM2.5)
自贡市,南湖救助站,2024-11-06T1500,104.7894,29.3194,24,49,0.3,25,5,47,28,49,
自贡市,轻化工大学,2024-11-06T1500,104.7636,29.3338,26,38,0.3,16,7,57,29,38,
遵义市,丁字口,2024-11-06T1500,106.9222,27.6869,37,44,0.5,10,5,132,98,53,细颗粒物(PM2.5)
遵义市,凤凰山,2024-11-06T1500,106.9242,27.7019,36,42,0.6,10,6,126,100,52,细颗粒物(PM2.5)
遵义市,忠庄,2024-11-06T1500,106.8906,27.6486,40,63,0.4,9,3,122,83,57,"颗粒物(PM10),细颗粒物(PM2.5)"
遵义市,舟水桥,2024-11-06T1500,106.9231,27.6506,29,55,0.3,8,1,137,93,53,颗粒物(PM10)
遵义市,干田坝,2024-11-06T1500,106.9178,27.72,38,52,0.5,11,5,126,88,54,细颗粒物(PM2.5)
遵义市,第十二小学,2024-11-06T1500,106.8547,27.5919,41,55,0.4,9,5,127,91,58,细颗粒物(PM2.5)
